Node-Id,Node-Title,authorityCentrality-1-New_Testament,betweennessCentrality-1-New_Testament,betweennessCentrality-1-New_Testament-unscaled,bonacichPowerCentrality-1-New_Testament,brokerage-1-New_Testament,capability-1-New_Testament,capability-2-New_Testament,cliqueCount-2-New_Testament,closenessCentrality-1-New_Testament,closenessCentrality-1-New_Testament-unscaled,clusteringCoefficient-2-New_Testament,cognitiveDemand-1-New_Testament,columnDegreeCentrality-1-New_Testament,columnDegreeCentrality-1-New_Testament-unscaled,columnGiniMeansDifference-1-New_Testament,correlationDistinctiveness-1-New_Testament,correlationDistinctiveness-2-New_Testament,correlationExpertise-1-New_Testament,correlationExpertise-2-New_Testament,correlationResemblance-1-New_Testament,correlationResemblance-2-New_Testament,correlationSimilarity-1-New_Testament,correlationSimilarity-2-New_Testament,diagonal-1-New_Testament,eccentricity-1-New_Testament,eccentricity-1-New_Testament-unscaled,egoBetweennessCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament-unscaled,exclusivity-1-New_Testament,exclusivity-1-New_Testament-unscaled,exclusivity-2-New_Testament,exclusivity-2-New_Testament-unscaled,exclusivityComplete-1-New_Testament,exclusivityComplete-1-New_Testament-unscaled,exclusivityComplete-2-New_Testament,exclusivityComplete-2-New_Testament-unscaled,hubCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament-unscaled,inDegreeCentrality-1-New_Testament,inDegreeCentrality-1-New_Testament-unscaled,inInverseClosenessCentrality-1-New_Testament,inInverseClosenessCentrality-1-New_Testament-unscaled,interlockers-1-New_Testament,inverseClosenessCentrality-1-New_Testament,inverseClosenessCentrality-1-New_Testament-unscaled,outDegreeCentrality-1-New_Testament,outDegreeCentrality-1-New_Testament-unscaled,outDegreeCentrality-2-New_Testament,outDegreeCentrality-2-New_Testament-unscaled,pageRankCentrality-1-New_Testament,potentialBoundarySpanner-1-New_Testament,radials-1-New_Testament,rowDegreeCentrality-1-New_Testament,rowDegreeCentrality-1-New_Testament-unscaled,rowDegreeCentrality-2-New_Testament,rowDegreeCentrality-2-New_Testament-unscaled,rowGiniMeansDifference-1-New_Testament,sharedSituationAwareness-1-New_Testament,simmelianTies-1-New_Testament,simmelianTies-1-New_Testament-unscaled,strongComponentCount-2-New_Testament,structuralHolesConstraint-1-New_Testament,structuralHolesEffectiveNetworkSize-1-New_Testament,structuralHolesEfficiency-1-New_Testament,totalDegreeCentrality-1-New_Testament,totalDegreeCentrality-1-New_Testament-unscaled,triadCount-1-New_Testament,weakBoundarySpanner-1-New_Testament,weakComponentMembers-1-New_Testament,
apphia,apphia,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613620e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,39,1,1,1,5.630631e-006,1,0,0,24,
aquila,aquila,2.026523e-003,6.637196e-003,527,10,7.333333e-001,9.933072e-001,1.873713e-002,3,1.021167e-005,0,2.666667e-001,5.630631e-005,5.630631e-005,10,4.960000e-002,4.104010e-002,1.676692e-002,2.095665e-002,4.657213e-003,9.589599e-001,9.832331e-001,1.503759e-002,1.588316e-002,0,6.111111e-001,11,7.000000e-001,2.865937e-003,2.026523e-003,5.164067e-005,2.478752e-003,2.883564e-003,1.153425e+000,0,0,0,0,2.026523e-003,1.585471e-006,0,5.630631e-005,10,9.834243e-002,3.923863e+001,0,9.834245e-002,3.923864e+001,2.083333e-002,1,5.630631e-005,10,5.276881e-003,9.893617e-003,0,2.083333e-002,1,5.630631e-005,10,4.960000e-002,1.560798e-004,1.253133e-002,5,0,5.828375e-001,4.138333e+000,8.276666e-001,5.630631e-005,10,3,1,1,
aram,aram,4.539634e-003,1.259430e-005,1,5,3.333333e-001,9.933072e-001,1.011736e-002,0,5.658996e-006,0,6.666667e-001,2.815315e-005,2.815315e-005,5,2.488750e-002,4.145781e-002,9.924812e-003,2.116995e-002,4.962154e-003,9.585422e-001,9.900752e-001,5.012531e-003,1.670844e-003,0,1.666667e-001,3,1,6.420012e-003,4.539634e-003,2.819485e-003,1.353353e-001,1.839397e-003,7.357589e-001,0,0,0,0,4.539634e-003,1.409424e-006,0,2.815315e-005,5,2.088555e-003,8.333334e-001,0,2.088555e-003,8.333333e-001,2.083333e-002,1,2.815315e-005,5,5.273598e-003,3.754693e-005,0,2.083333e-002,1,2.815315e-005,5,2.488750e-002,6.224041e-005,0,0,22,5.200000e-001,2,1,2.815315e-005,5,0,1,13,
archelaus,archelaus,6.749587e-006,0,0,1,0,9.933072e-001,8.230315e-003,0,1.021161e-005,0,1,5.630631e-006,5.630631e-006,1,4.987500e-003,4.010025e-002,7.380953e-003,2.047672e-002,4.930873e-003,9.598997e-001,9.926190e-001,3.759398e-002,6.258206e-003,0,7.222222e-001,13,0,9.545357e-006,6.749587e-006,0,0,6.196881e-006,2.478752e-003,0,0,0,0,6.749587e-006,1.585469e-006,0,5.630631e-006,1,7.579345e-002,3.024158e+001,0,7.579347e-002,3.024159e+001,2.083333e-002,1,5.630631e-006,1,1.094111e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
archippus,archippus,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613620e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,39,1,1,1,5.630631e-006,1,0,0,24,
areopagus,areopagus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,25,
aretas,aretas,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,26,
aristarchus,aristarchus,0,7.535163e-004,5.982995e+001,8,7.142857e-001,9.933072e-001,2.297737e-002,2,1.021159e-005,0,2.857143e-001,4.504505e-005,4.504505e-005,8,3.950000e-002,4.062239e-002,1.972431e-002,2.074335e-002,4.898032e-003,9.593776e-001,9.802757e-001,2.506266e-002,5.178519e-003,0,7.777778e-001,14,6.000000e-001,0,0,0,4.539993e-005,1.309739e-003,5.238956e-001,0,0,0,0,0,1.585469e-006,0,4.504505e-005,8,7.856044e-002,3.134562e+001,0,7.856046e-002,3.134562e+001,2.083333e-002,1,4.504505e-005,8,5.520213e-003,1.404019e-003,0,2.083333e-002,1,4.504505e-005,8,3.950000e-002,6.032532e-005,1.503759e-002,6,0,3.921405e-001,4.437500e+000,7.395833e-001,4.504505e-005,8,6,0,1,
aristobulus,aristobulus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,27,
armageddon,armageddon,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,28,
arphaxad,arphaxad,2.236068e-003,0,0,1,1,9.933072e-001,8.230315e-003,0,5.658997e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.145781e-002,7.443609e-003,2.116995e-002,4.962280e-003,9.585422e-001,9.925564e-001,5.012531e-003,2.506266e-003,0,1.666667e-001,3,0,3.354106e-003,2.371711e-003,2.819485e-003,1.353353e-001,9.196986e-004,3.678795e-001,0,0,0,0,2.236068e-003,1.409424e-006,0,5.630631e-006,1,3.341688e-003,1.333333e+000,0,3.341688e-003,1.333333e+000,2.083333e-002,1,5.630631e-006,1,2.036265e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,49,1,1,1,5.630631e-006,1,0,0,29,
artemas,artemas,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,
asa,asa,0,0,0,2,1,9.933072e-001,8.230315e-003,0,5.630631e-006,0,0,1.126126e-005,1.126126e-005,2,9.975000e-003,2.662907e-002,7.456140e-003,1.359782e-002,4.968562e-003,9.733709e-001,9.925439e-001,3.609022e-001,0,2,0,0,0,0,0,0,0,2.500000e-003,1,0,0,2.500000e-003,1,0,1.407658e-006,0,1.126126e-005,2,0,0,0,0,0,2.083333e-002,1,1.126126e-005,2,5.420053e-004,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,51,0,0,0,1.126126e-005,2,0,0,31,
assos,assos,3.603193e-005,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021169e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.072682e-002,7.167920e-003,2.079667e-002,4.824090e-003,9.592732e-001,9.928321e-001,2.255639e-002,2.260585e-002,0,6.666667e-001,12,0,5.095684e-005,3.603193e-005,2.571038e-006,1.234098e-004,0,0,0,0,0,0,3.603193e-005,1.585472e-006,0,5.630631e-006,1,1.109879e-001,4.428419e+001,0,1.109880e-001,4.428420e+001,2.083333e-002,1,5.630631e-006,1,8.829242e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
asyncritus,asyncritus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,32,
attalia,attalia,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,33,
augustus,augustus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,34,
azor,azor,0,1.516354e-002,1204,6,6.000000e-001,9.933072e-001,1.526715e-002,2,1.021157e-005,0,4.000000e-001,3.378378e-005,3.378378e-005,6,2.975000e-002,4.041353e-002,1.479950e-002,2.063670e-002,4.917597e-003,9.595864e-001,9.852005e-001,3.007519e-002,4.732068e-003,0,7.777778e-001,14,6.666667e-001,0,0,0,6.144212e-006,7.117412e-004,2.846965e-001,0,0,0,0,0,1.585469e-006,0,3.378378e-005,6,6.928337e-002,2.764407e+001,0,6.928338e-002,2.764407e+001,2.083333e-002,1,3.378378e-005,6,3.931209e-003,3.767209e-002,0,2.083333e-002,1,3.378378e-005,6,2.975000e-002,4.979233e-005,1.002506e-002,4,0,4.513959e-001,3.166667e+000,7.916666e-001,3.378378e-005,6,2,1,1,
azotus,azotus,1.139466e-005,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021166e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.051796e-002,7.293233e-003,2.069002e-002,4.886904e-003,9.594820e-001,9.927068e-001,2.756892e-002,6.247265e-003,0,6.666667e-001,12,0,1.611449e-005,1.139466e-005,0,1.670170e-005,0,2.260329e-006,0,0,0,0,1.139466e-005,1.585471e-006,0,5.630631e-006,1,9.210651e-002,3.675050e+001,0,9.210653e-002,3.675050e+001,2.083333e-002,1,5.630631e-006,1,8.314112e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
baal,baal,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,35,
balaam,balaam,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,36,
barabbas,barabbas,2.040384e-003,2.996871e-004,2.379546e+001,5,0,9.933072e-001,1.243165e-002,1,1.021167e-005,0,1,2.815315e-005,2.815315e-005,5,2.483750e-002,3.957811e-002,1.177945e-002,2.021010e-002,4.646377e-003,9.604219e-001,9.882206e-001,5.012531e-002,2.121056e-002,2,6.111111e-001,11,1,2.885538e-003,2.040384e-003,0,0,3.841273e-004,1.536509e-001,0,0,0,0,2.040384e-003,1.585471e-006,0,2.815315e-005,5,9.690332e-002,3.866442e+001,0,9.690333e-002,3.866443e+001,2.083333e-002,1,2.815315e-005,5,1.373858e-003,8.934464e-004,0,2.083333e-002,1,2.815315e-005,5,2.483750e-002,4.404706e-005,5.012531e-003,2,0,1.124693e+000,1.166667e+000,5.833333e-001,2.815315e-005,5,1,0,1,
barachias,barachias,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,37,
barak,barak,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613099e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,62,1,1,1,5.630631e-006,1,0,0,38,
barjesus,barjesus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,39,
barjona,barjona,2.481303e-005,0,0,1,0,9.933072e-001,8.230315e-003,0,1.021167e-005,0,1,5.630631e-006,5.630631e-006,1,4.987500e-003,3.884712e-002,7.293233e-003,1.983683e-002,4.886904e-003,9.611529e-001,9.927068e-001,6.766918e-002,4.929314e-003,0,6.666667e-001,12,0,3.509093e-005,2.481303e-005,0,0,0,2.260329e-006,0,0,0,0,2.481303e-005,1.585471e-006,0,5.630631e-006,1,9.865852e-002,3.936475e+001,0,9.865853e-002,3.936475e+001,2.083333e-002,1,5.630631e-006,1,7.500181e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
barnabas,barnabas,3.935537e-004,1.165341e-002,9.252922e+002,22,8.222222e-001,9.933072e-001,4.208773e-002,6,1.021172e-005,0,1.777778e-001,1.238739e-004,1.238739e-004,22,1.087250e-001,4.093567e-002,2.657895e-002,2.090332e-002,4.595889e-003,9.590643e-001,9.734210e-001,1.754386e-002,1.171604e-002,0,6.111111e-001,11,6.527778e-001,5.565690e-004,3.935537e-004,1.899754e-005,9.118820e-004,2.595552e-003,1.038221e+000,0,0,0,0,3.935537e-004,1.585473e-006,0,1.238739e-004,22,1.313246e-001,5.239851e+001,0,1.313246e-001,5.239852e+001,2.083333e-002,1,1.238739e-004,22,8.940287e-003,7.895882e-003,0,2.083333e-002,1,1.238739e-004,22,1.087250e-001,6.377249e-004,2.005013e-002,8,0,4.144943e-001,7.870130e+000,8.744588e-001,1.238739e-004,22,6,1,1,
barsabas,barsabas,1.002471e-005,2.685140e-003,2.132028e+002,3,8.333333e-001,9.933072e-001,1.243165e-002,1,1.021169e-005,0,1.666667e-001,1.689189e-005,1.689189e-005,3,1.488750e-002,3.936926e-002,1.218045e-002,2.010345e-002,4.848393e-003,9.606307e-001,9.878196e-001,5.513784e-002,7.171568e-003,0,6.111111e-001,11,1,1.417708e-005,1.002471e-005,0,0,1.254198e-004,5.016793e-002,0,0,0,0,1.002471e-005,1.585472e-006,0,1.689189e-005,3,1.100671e-001,4.391677e+001,0,1.100671e-001,4.391677e+001,2.083333e-002,1,1.689189e-005,3,1.525674e-003,1.334185e-002,0,2.083333e-002,1,1.689189e-005,3,1.488750e-002,1.532071e-005,5.012531e-003,2,0,4.098227e-001,2.742424e+000,9.141414e-001,1.689189e-005,3,1,0,1,
bartholomew,bartholomew,6.185254e-005,9.292735e-004,7.378525e+001,12,4.285714e-001,9.933072e-001,2.297737e-002,5,1.021171e-005,0,5.714286e-001,6.756757e-005,6.756757e-005,12,5.930000e-002,3.884712e-002,1.904762e-002,1.983683e-002,4.554533e-003,9.611529e-001,9.809524e-001,6.766918e-002,1.518355e-002,0,6.111111e-001,11,2.777778e-001,8.747271e-005,6.185254e-005,0,0,5.283057e-005,2.113223e-002,0,0,0,0,6.185254e-005,1.585472e-006,0,6.756757e-005,12,1.180364e-001,4.709653e+001,1,1.180364e-001,4.709654e+001,2.083333e-002,1,6.756757e-005,12,3.428168e-003,1.154337e-003,0,2.083333e-002,1,6.756757e-005,12,5.930000e-002,1.412379e-004,1.503759e-002,6,0,3.883522e-001,4.479266e+000,7.465443e-001,6.756757e-005,12,10,0,1,
beelzebub,beelzebub,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,40,
belial,belial,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,41,
benjamin,benjamin,2.436874e-006,4.710268e-004,3.740000e+001,2,1,9.933072e-001,1.011736e-002,0,1.021170e-005,0,0,1.126126e-005,1.126126e-005,2,9.950000e-003,4.156224e-002,9.849624e-003,2.122327e-002,4.924371e-003,9.584377e-001,9.901504e-001,2.506266e-003,2.439705e-003,0,6.111111e-001,11,1,3.446260e-006,2.436874e-006,7.664155e-003,3.678795e-001,9.219784e-004,3.687913e-001,0,0,0,0,2.436874e-006,1.585472e-006,0,1.126126e-005,2,1.107195e-001,4.417709e+001,0,1.107195e-001,4.417709e+001,2.083333e-002,1,1.126126e-005,2,1.458942e-003,3.510638e-003,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,9.575448e-006,0,0,0,5.000000e-001,2,1,1.126126e-005,2,0,0,1,
berea,berea,3.603211e-005,2.241785e-003,178,2,1,9.933072e-001,1.011736e-002,0,1.021170e-005,0,0,1.126126e-005,1.126126e-005,2,9.950000e-003,4.156224e-002,9.661654e-003,2.122327e-002,4.829914e-003,9.584377e-001,9.903383e-001,2.506266e-003,1.468858e-002,0,6.666667e-001,12,1,5.095709e-005,3.603211e-005,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,3.603211e-005,1.585472e-006,0,1.126126e-005,2,1.126588e-001,4.495086e+001,0,1.126588e-001,4.495087e+001,2.083333e-002,1,1.126126e-005,2,2.103527e-003,1.670839e-002,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,9.575448e-006,0,0,0,5.000000e-001,2,1,1.126126e-005,2,0,1,1,
bernice,bernice,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021161e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.072682e-002,7.431078e-003,2.079667e-002,4.955999e-003,9.592732e-001,9.925689e-001,2.255639e-002,9.398496e-004,0,7.777778e-001,14,0,0,0,2.571038e-006,1.234098e-004,3.383382e-004,1.353353e-001,0,0,0,0,0,1.585469e-006,0,5.630631e-006,1,7.508548e-002,2.995911e+001,0,7.508549e-002,2.995911e+001,2.083333e-002,1,5.630631e-006,1,1.037005e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
bethabara,bethabara,2.321869e-006,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021167e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,3.884712e-002,7.431078e-003,1.983683e-002,4.955999e-003,9.611529e-001,9.925689e-001,6.766918e-002,1.566416e-004,0,6.111111e-001,11,0,3.283619e-006,2.321869e-006,0,0,3.383382e-004,1.353353e-001,0,0,0,0,2.321869e-006,1.585471e-006,0,5.630631e-006,1,9.513103e-002,3.795728e+001,0,9.513105e-002,3.795729e+001,2.083333e-002,1,5.630631e-006,1,1.001537e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
bethphage,bethphage,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,42,
bethsaida,bethsaida,7.748653e-005,1.273530e-003,1.011196e+002,3,5.000000e-001,9.933072e-001,1.243165e-002,2,1.021168e-005,0,5.000000e-001,1.689189e-005,1.689189e-005,3,1.488750e-002,3.884712e-002,1.199248e-002,1.983683e-002,4.753698e-003,9.611529e-001,9.880075e-001,6.766918e-002,1.146166e-002,0,6.666667e-001,12,1,1.095825e-004,7.748653e-005,0,0,0,3.380289e-004,0,0,0,0,7.748653e-005,1.585471e-006,0,1.689189e-005,3,1.065592e-001,4.251713e+001,0,1.065592e-001,4.251714e+001,2.083333e-002,1,1.689189e-005,3,1.269070e-003,6.327882e-003,0,2.083333e-002,1,1.689189e-005,3,1.488750e-002,1.627826e-005,7.518797e-003,3,0,4.916463e-001,2.150000e+000,7.166667e-001,1.689189e-005,3,2,0,1,
bithynia,bithynia,0,0,0,2,1,9.933072e-001,8.230315e-003,0,1.021148e-005,0,0,1.126126e-005,1.126126e-005,2,9.975000e-003,4.104010e-002,7.443609e-003,2.095665e-002,4.962280e-003,9.589599e-001,9.925564e-001,1.503759e-002,6.265664e-004,0,8.333333e-001,15,0,0,0,5.164067e-005,2.478752e-003,9.196986e-004,3.678795e-001,0,0,0,0,0,1.585468e-006,0,1.126126e-005,2,5.106588e-002,2.037529e+001,0,5.106588e-002,2.037529e+001,2.083333e-002,1,1.126126e-005,2,1.790027e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,0,1,1,1,1.126126e-005,2,0,0,1,
blastus,blastus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,77,0,0,0,0,0,0,0,43,
